Applicant Id,Applicant Name,CGPA,GRE,TOEFL,IELTS,Research,Degree_ID,Universities Applied,CID
1000446,Leota,9.1,322,110,6,1,DL2,5,CU18
1000447,Sophia,9.3,329,114,8.5,1,DL3,5,CU21
1000448,Lorine,9.7,339,119,8.5,0,DL2,5,CU56
1000449,Bertie,8.85,321,110,8,1,DL1,3,CU31
1000450,Joanna,8.4,327,111,7.5,1,DL2,4,CU53
1000451,Delphine,8.3,313,98,8,1,DL1,3,CU62
1000452,Zelda,7.9,312,100,6.5,1,DL3,2,CU65
1000453,Amanda,8,334,116,6,1,DL2,4,CU11
1000454,Dessie,8.1,324,112,8,1,DL2,4,CU58
1000455,Ima,8,322,110,8.5,0,DL2,3,CU62
1000456,Sheila,7.7,320,103,7.5,0,DL1,3,CU2
1000457,Jaunita,7.4,316,102,6,0,DL2,3,CU45
1000458,Joe,7.6,298,99,6.5,0,DL3,2,CU47
1000459,Pansy,6.8,300,99,6,1,DL2,1,CU26
1000460,Winona,8.3,311,104,7,0,DL3,2,CU57
1000461,Leta,8.1,309,100,9,0,DL2,2,CU13
1000462,Iola,8.2,307,101,8.5,0,DL1,3,CU49
1000463,Alene,8.2,304,105,6.5,1,DL3,2,CU2
1000464,Katharine,8.5,315,107,9,1,DL1,2,CU91
1000465,Beryl,8.7,325,111,7.5,0,DL1,3,CU82
1000466,Laurel,8.92,325,112,6,0,DL3,4,CU66
1000467,Jenny,9.02,327,114,8.5,0,DL3,3,CU67
1000468,Dortha,8.64,316,107,7.5,1,DL2,2,CU51
1000469,Bennie,9.22,318,109,9,1,DL3,3,CU66
1000470,Ester,9.16,328,115,7,1,DL1,4,CU89
1000471,Tillie,9.64,332,118,7.5,1,DL1,5,CU91
1000472,Gussie,9.76,336,112,7,1,DL2,5,CU32
1000473,Sonia,9.45,321,111,6,1,DL2,5,CU91
1000474,Faith,9.04,314,108,9,1,DL1,4,CU42
1000475,Marietta,8.9,314,106,8.5,0,DL2,3,CU24
1000476,Carole,8.56,329,114,6.5,1,DL1,2,CU75
1000477,Vilma,8.72,327,112,6,1,DL2,3,CU40
1000478,Leora,8.22,301,99,8.5,0,DL1,2,CU44
1000479,Maudie,7.54,296,95,7,1,DL2,2,CU96
1000480,Ione,7.36,294,93,6.5,0,DL1,1,CU33
1000481,Retha,8.02,312,105,8.5,1,DL3,3,CU91
1000482,Doreen,9.5,340,120,8,1,DL1,4,CU94
1000483,Isabell,9.22,320,110,7.5,1,DL2,5,CU8
1000484,Claudine,9.36,322,115,6,1,DL2,5,CU32
1000485,Rosalind,9.45,340,115,9,1,DL1,5,CU76
1000486,Sandra,8.66,319,103,6.5,0,DL2,4,CU28
1000487,Freida,8.42,315,106,8.5,0,DL2,3,CU19
1000488,Marjory,8.28,317,107,7.5,0,DL2,2,CU8
1000489,Myrna,8.14,314,108,6,0,DL2,3,CU48
1000490,Madeleine,8.76,316,109,7,1,DL1,4,CU52
1000491,Valeria,7.92,318,106,7,1,DL2,2,CU42
1000492,Charlie,7.66,299,97,9,0,DL1,3,CU33
1000493,Bonita,8.03,298,98,7,0,DL2,2,CU57
1000494,Julie,7.88,301,97,7,1,DL2,2,CU8
1000495,Margret,7.66,303,99,6,0,DL3,3,CU60
1000496,Ardis,7.84,304,100,9,0,DL2,4,CU35
1000497,Janis,8,306,100,6.5,0,DL2,2,CU50
1000498,Petra,8.96,331,120,7.5,1,DL1,3,CU65
1000499,Valerie,9.24,332,119,6.5,1,DL1,4,CU13
1000500,Verla,8.88,323,113,6,1,DL1,3,CU78
1000501,Dawn,8.46,322,107,8,1,DL1,3,CU45
1000502,Erna,8.12,312,105,8,0,DL1,2,CU72
1000503,Birdie,8.25,314,106,6.5,0,DL2,2,CU4
1000504,Edwina,8.47,317,104,7.5,0,DL2,2,CU75
1000505,Rosalyn,9.05,326,112,7,1,DL1,3,CU58
1000506,Arleen,8.78,316,110,6.5,1,DL1,3,CU39
1000507,Manuela,9.18,329,111,6.5,1,DL1,4,CU6
1000508,Esperanza,9.46,338,117,6.5,1,DL1,4,CU57
1000509,Wilhelmina,9.38,331,116,9,1,DL3,5,CU12
1000510,Zella,8.64,304,103,9,0,DL3,5,CU35
1000511,Monica,8.48,305,108,6.5,0,DL3,5,CU41
1000512,Twila,8.68,321,109,8.5,1,DL2,4,CU79
1000513,Pearline,8.34,301,107,6,1,DL3,3,CU71
1000514,Gail,8.56,320,110,8.5,0,DL2,2,CU48
1000515,Lucia,8.45,311,105,8,1,DL3,3,CU86
1000516,Shirlee,9.04,310,106,8,1,DL2,4,CU1
1000517,Verda,8.62,299,102,9,0,DL3,3,CU23
1000518,Belva,7.46,290,104,9,0,DL1,4,CU15
1000519,Georgette,7.28,296,99,6,0,DL1,2,CU7
1000520,Rae,8.84,327,104,6,1,DL1,5,CU67
1000521,Augusta,9.56,335,117,7,1,DL1,5,CU50
1000522,Isabella,9.48,334,119,8.5,1,DL3,5,CU4
1000523,Lauretta,8.36,310,106,8.5,0,DL1,4,CU44
1000524,Alfreda,8.22,308,108,9,0,DL1,3,CU69
1000525,Oma,8.47,301,106,8,0,DL3,4,CU37
1000526,Francisca,8.66,300,100,7,1,DL3,3,CU54
1000527,Josefina,9.32,323,113,8,1,DL3,3,CU17
1000528,Vernice,8.71,319,112,7,1,DL3,3,CU41
1000529,Bobby,9.1,326,112,7,1,DL2,3,CU68
1000530,Dorotha,9.35,333,118,6,1,DL1,5,CU21
1000531,Juana,9.76,339,114,8.5,1,DL1,5,CU44
1000532,Roxie,8.65,303,105,7.5,0,DL3,5,CU45
1000533,Delma,8.56,309,105,7,0,DL2,5,CU63
1000534,Elisabeth,8.78,323,112,6,0,DL1,5,CU37
1000535,Nita,9.28,333,113,6,1,DL1,5,CU23
1000536,Velda,8.77,314,109,8,1,DL2,4,CU58
1000537,Justine,8.45,312,103,8,0,DL1,3,CU18
1000538,Rosalee,8.16,316,100,8.5,1,DL3,2,CU75
1000539,Germaine,9.08,326,116,8,1,DL1,2,CU33
1000540,Syble,9.12,318,109,9,0,DL2,1,CU47
1000541,Janette,9.15,329,110,8,1,DL1,2,CU47
1000542,Rowena,9.36,332,118,6,1,DL2,2,CU8
1000543,Aurelia,9.44,331,115,6,1,DL1,5,CU23
1000544,Phoebe,9.92,340,120,8,1,DL1,4,CU39
1000545,Harriette,8.96,325,112,7,1,DL2,2,CU42
1000546,Johnie,8.64,320,113,6.5,1,DL2,2,CU78
1000547,Joseph,8.48,315,105,7.5,0,DL2,3,CU35
1000548,Fanny,9.11,326,114,7.5,1,DL3,3,CU60
1000549,Marceline,9.8,339,116,7.5,1,DL3,4,CU46
1000550,Rubye,8.26,311,106,8,1,DL1,2,CU44
1000551,Alva,9.43,334,114,7.5,1,DL2,4,CU29
1000552,Elda,9.28,332,116,6,1,DL1,5,CU13
1000553,Enid,9.06,321,112,6.5,1,DL3,5,CU24
1000554,Marilynn,8.75,324,105,6,0,DL1,3,CU55
1000555,Glenda,8.89,326,108,8.5,0,DL1,3,CU88
1000556,Lura,8.69,312,109,7.5,0,DL1,3,CU69
1000557,Terry,8.34,315,105,7.5,0,DL1,3,CU50
1000558,Richard,8.26,309,104,7,0,DL1,2,CU96
1000559,Vada,8.14,306,106,7.5,0,DL3,2,CU26
1000560,Yvette,7.9,297,100,6,0,DL3,1,CU93
1000561,Alpha,7.86,315,103,6,0,DL1,1,CU57
1000562,Diane,7.46,298,99,6.5,0,DL2,1,CU67
1000563,Vida,8.5,318,109,7,0,DL2,3,CU41
1000564,Marlys,8.56,317,105,7.5,0,DL3,3,CU86
1000565,Mazie,9.01,329,111,7.5,1,DL1,4,CU46
1000566,Oleta,8.97,322,110,6.5,0,DL2,5,CU4
1000567,Billy,8.33,302,102,8,0,DL2,3,CU87
1000568,Elise,8.27,313,102,8.5,0,DL3,3,CU43
1000569,Minerva,7.8,293,97,8.5,1,DL1,2,CU12
1000570,Floy,7.98,311,99,8.5,0,DL1,2,CU49
1000571,Hallie,8.04,312,101,9,1,DL3,2,CU25
1000572,Theodora,9.07,334,117,7,1,DL2,5,CU20
1000573,Charline,9.13,322,110,8,1,DL3,4,CU97
1000574,Alvina,9.23,323,113,8.5,1,DL1,4,CU43
1000575,Louisa,8.97,321,111,6.5,1,DL3,4,CU63
1000576,Hortense,8.87,320,111,7,1,DL3,4,CU57
1000577,Kate,9.16,329,119,8.5,1,DL3,4,CU54
1000578,Tina,9.04,319,110,8,0,DL1,3,CU32
1000579,Tessie,8.12,309,108,7.5,0,DL2,3,CU91
1000580,Billye,8.27,307,102,9,0,DL1,3,CU90
1000581,Gwen,8.16,300,104,6.5,0,DL3,3,CU32
1000582,Hellen,8.42,305,107,6,0,DL3,2,CU92
1000583,Eldora,7.88,299,100,7.5,0,DL3,2,CU68
1000584,Mozelle,8.8,314,110,8,0,DL2,3,CU81
1000585,Greta,8.32,316,106,9,0,DL2,2,CU28
1000586,Elvera,9.11,327,113,9,1,DL1,4,CU21
1000587,Veda,8.68,317,107,6,1,DL3,3,CU21
1000588,Donald,9.44,335,118,6.5,1,DL1,5,CU8
1000589,Dovie,9.36,331,115,6.5,1,DL2,5,CU28
1000590,Margarette,9.08,324,112,8.5,1,DL3,5,CU92
1000591,Reta,9.16,324,111,7.5,1,DL2,5,CU77
1000592,Ona,8.98,323,110,7.5,1,DL2,5,CU41
1000593,Blanch,8.94,322,114,9,1,DL1,5,CU36
1000594,Doretha,9.53,336,118,7.5,1,DL1,5,CU54
1000595,Gretchen,8.76,316,109,7.5,0,DL1,3,CU48
1000596,Lavern,8.52,307,107,7.5,1,DL3,2,CU4
1000597,Adell,8.26,306,105,8,0,DL2,2,CU74
1000598,Ava,8.33,310,106,7.5,0,DL3,2,CU24
1000599,Juliette,8.43,311,104,7,0,DL1,3,CU49
1000600,Vernell,8.69,313,107,9,0,DL3,3,CU67
1000601,Georgianna,8.54,317,103,6.5,1,DL2,3,CU21
1000602,Lucinda,8.46,315,110,8.5,1,DL3,2,CU40
1000603,Camille,9.91,340,120,7,1,DL1,5,CU66
1000604,Elsa,9.87,334,120,8.5,1,DL3,5,CU80
1000605,Garnet,8.54,298,105,8.5,0,DL1,3,CU52
1000606,Lue,7.65,295,99,8,0,DL3,2,CU18
1000607,Socorro,7.89,315,99,6.5,0,DL1,2,CU91
1000608,Adrienne,8.02,310,102,9,1,DL1,3,CU50
1000609,Leonora,8.16,305,106,9,0,DL1,2,CU17
1000610,Roma,8.12,301,104,7,1,DL3,3,CU26
1000611,Ardith,9.06,325,108,8.5,1,DL3,4,CU89
1000612,Lettie,9.14,328,110,8,1,DL2,4,CU15
1000613,Myrtis,9.66,338,120,9,1,DL2,4,CU52
1000614,Larue,9.78,333,119,7.5,1,DL1,5,CU31
1000615,Marvel,9.42,331,117,9,1,DL2,4,CU74
1000616,Ouida,9.36,330,116,9,1,DL2,5,CU77
1000617,Agatha,9.26,322,112,6.5,1,DL1,4,CU36
1000618,Lavon,9.13,321,109,8.5,1,DL1,4,CU4
1000619,Lona,8.97,324,110,6,1,DL2,4,CU22
1000620,Theda,8.42,312,104,8,0,DL1,3,CU82
1000621,Treva,8.75,313,103,9,0,DL2,3,CU50
1000622,Artie,8.56,316,110,8,0,DL3,3,CU88
1000623,Florene,8.79,324,113,8,0,DL2,4,CU22
1000624,Idella,8.45,308,109,6,0,DL3,2,CU28
1000625,Ursula,8.23,305,105,7.5,0,DL3,2,CU90
1000626,Berta,8.03,296,99,6,0,DL2,2,CU92
1000627,Orpha,8.45,306,110,8.5,0,DL3,2,CU9
1000628,Darline,8.53,312,110,6.5,0,DL3,2,CU31
1000629,Noreen,8.67,318,112,9,0,DL3,3,CU17
1000630,Lynn,9.01,324,111,6.5,1,DL2,4,CU83
1000631,Felicia,8.65,313,104,8,0,DL1,3,CU36
1000632,Gertie,8.33,319,106,8,1,DL1,3,CU60
1000633,Jeane,8.27,312,107,6.5,0,DL3,2,CU96
1000634,Magdalene,8.07,304,100,6,0,DL2,2,CU30
1000635,Mayme,9.31,330,113,8.5,1,DL3,5,CU89
1000636,Myrtice,9.23,326,111,6.5,1,DL3,5,CU19
1000637,Gearldine,9.17,325,112,7,1,DL2,4,CU13
1000638,Leslie,9.19,329,114,8,1,DL1,5,CU77
1000639,Mina,8.37,310,104,9,0,DL1,3,CU14
1000640,Novella,7.89,299,100,7.5,0,DL2,1,CU59
1000641,Stephanie,7.68,296,101,6,0,DL2,1,CU32
1000642,Carolina,8.15,317,103,7,0,DL3,2,CU29
1000643,Cathryn,8.76,324,115,9,1,DL1,3,CU24
1000644,Darleen,9.04,325,114,8,1,DL2,3,CU73
1000645,Francine,8.56,314,107,6.5,0,DL2,2,CU38
1000646,Rhea,9.02,328,110,9,1,DL2,4,CU78
1000647,Vesta,8.73,316,105,6.5,0,DL1,3,CU94
1000648,Georgiana,8.48,311,104,8,0,DL1,2,CU10
1000649,Katheryn,8.87,324,110,7.5,1,DL1,3,CU35
1000650,Clementine,8.83,321,111,6.5,1,DL3,3,CU77
1000651,Emilia,8.57,320,104,9,1,DL1,3,CU21
1000652,Roselyn,9,316,99,7,0,DL2,2,CU93
1000653,Una,8.54,318,100,8,1,DL3,2,CU44
1000654,Dottie,9.68,335,115,8,1,DL2,4,CU23
1000655,Linnie,9.12,321,114,9,0,DL2,4,CU70
1000656,Belle,8.37,307,110,6.5,0,DL1,4,CU53
1000657,Sammie,8.56,309,99,9,0,DL3,3,CU35
1000658,Adela,8.64,324,100,6.5,1,DL3,3,CU85
1000659,Catharine,8.76,326,102,6.5,1,DL1,4,CU50
1000660,Eleanora,9.34,331,119,8.5,1,DL1,4,CU49
1000661,Jayne,9.13,327,108,7.5,1,DL1,5,CU21
1000662,Sharon,8.09,312,104,7,0,DL3,3,CU47
1000663,Cecil,8.36,308,103,8,1,DL2,2,CU25
1000664,Celestine,8.79,324,111,9,1,DL1,3,CU65
1000665,Kitty,8.76,325,110,6.5,1,DL1,2,CU30
1000666,Leone,8.68,313,102,9,0,DL1,3,CU31
1000667,Magnolia,8.45,312,105,6,0,DL3,2,CU76
1000668,Pattie,8.17,314,107,7,1,DL2,3,CU94
1000669,Albertha,9.14,327,113,8,0,DL3,4,CU83
1000670,Angelita,8.34,308,108,8.5,0,DL3,4,CU49
1000671,Kathrine,8.22,306,105,6.5,1,DL1,2,CU59
1000672,Thomas,7.86,299,96,7,0,DL2,2,CU5
1000673,Zola,7.64,294,95,8.5,0,DL1,1,CU48
1000674,Hettie,8.01,312,99,7.5,1,DL2,1,CU55
1000675,Maryjane,7.95,315,100,7.5,0,DL1,1,CU92
1000676,Filomena,8.96,322,110,8,1,DL3,3,CU38
1000677,Lulu,9.45,329,113,6.5,1,DL2,5,CU15
1000678,Margarett,8.62,320,101,9,0,DL2,2,CU23
1000679,Marianna,8.49,308,103,9,0,DL3,2,CU4
1000680,Odell,8.73,304,102,9,0,DL3,2,CU19
1000681,Carmel,8.64,311,102,9,1,DL1,3,CU28
1000682,Edward,9.11,317,110,8.5,1,DL1,3,CU72
1000683,Ivy,8.79,312,106,6,1,DL3,3,CU60
1000684,Madonna,8.9,321,111,6,1,DL3,3,CU12
1000685,Magdalena,9.66,340,112,7.5,1,DL3,4,CU62
1000686,Andrea,9.26,331,116,6,1,DL3,5,CU88
1000687,Cassie,9.19,336,118,6.5,1,DL2,5,CU57
1000688,Dorcas,9.08,324,114,9,1,DL2,5,CU2
1000689,Elisa,9.02,314,104,8.5,0,DL1,4,CU72
1000690,Ethelyn,9,313,109,7,0,DL1,3,CU6
1000691,Ofelia,7.65,307,105,6.5,0,DL2,2,CU87
1000692,Annabell,7.87,300,102,7.5,0,DL1,2,CU13
1000693,Easter,7.97,302,99,6,0,DL2,2,CU12
1000694,Celeste,8.18,312,98,6.5,1,DL3,1,CU31
1000695,Cordelia,8.32,316,101,7.5,1,DL3,2,CU8
1000696,Lita,8.57,317,100,8,0,DL1,2,CU35
1000697,Maud,8.67,310,107,7.5,0,DL2,3,CU33
1000698,Nan,9.11,320,120,6,0,DL1,3,CU83
1000699,Tressie,9.24,330,114,7,1,DL3,3,CU57
1000700,Velva,8.65,305,112,9,0,DL2,3,CU72
1000701,Frank,8,309,106,8,0,DL3,2,CU86
1000702,Ray,8.76,319,108,9,0,DL1,2,CU48
1000703,Era,8.45,322,105,9,1,DL1,2,CU95
1000704,Albina,8.55,323,107,6.5,1,DL1,3,CU32
1000705,Henry,8.43,313,106,7,0,DL3,2,CU84
1000706,Lucretia,8.8,321,109,9,1,DL3,3,CU5
1000707,Winnifred,9.1,323,110,7.5,1,DL1,3,CU17
1000708,Antonette,9,325,112,9,1,DL3,4,CU81
1000709,Norene,8.53,312,108,7,0,DL2,3,CU28
1000710,Abbie,8.6,308,110,8.5,0,DL2,4,CU18
1000711,Camilla,8.74,320,104,7.5,1,DL2,3,CU45
1000712,Emilie,9.18,328,108,6.5,1,DL2,4,CU36
1000713,Ferne,9,311,107,8.5,1,DL2,4,CU56
1000714,Berneice,8.04,301,100,8,0,DL3,3,CU34
1000715,Paul,8.13,305,105,7.5,0,DL2,2,CU93
1000716,Estell,8.07,308,104,9,0,DL2,2,CU14
1000717,Norine,7.86,298,101,6.5,0,DL2,2,CU37
1000718,Vergie,8.01,300,99,6.5,0,DL3,1,CU70
1000719,Bobbye,8.8,324,111,7,1,DL3,3,CU72
1000720,Lovie,8.69,327,113,9,1,DL3,4,CU44
1000721,Rosamond,8.5,317,106,8.5,1,DL1,3,CU19
1000722,Bethel,8.44,323,104,6.5,1,DL2,3,CU78
1000723,Daphne,8.27,314,107,7.5,0,DL1,2,CU88
1000724,Harold,8.18,305,102,7.5,0,DL1,2,CU29
1000725,Jeraldine,8.33,315,104,9,0,DL1,3,CU80
1000726,Marcelle,9.14,326,116,8.5,1,DL3,3,CU46
1000727,Alda,8.02,299,100,9,0,DL3,3,CU56
1000728,Ardella,7.86,295,101,6.5,0,DL2,2,CU10
1000729,Ira,8.77,324,112,6,1,DL1,4,CU35
1000730,Delphia,7.89,297,96,7.5,0,DL1,2,CU19
1000731,Gayle,8.66,327,113,7.5,1,DL2,3,CU35
1000732,Leatha,8.12,311,105,7,1,DL2,2,CU58
1000733,Maybelle,8.21,308,106,7,1,DL2,3,CU47
1000734,Mittie,8.54,319,108,6,1,DL2,3,CU34
1000735,Claudie,8.65,312,107,9,1,DL3,4,CU32
1000736,Lavina,9.11,325,111,7.5,1,DL2,4,CU84
1000737,Libby,8.79,319,110,8,0,DL3,3,CU3
1000738,Annabel,9.47,332,118,8,1,DL1,5,CU32
1000739,Evelyne,8.74,323,108,6.5,1,DL2,5,CU41
1000740,Golda,8.66,324,107,7.5,1,DL3,5,CU81
1000741,Maryellen,8.46,312,107,7,1,DL1,3,CU87
1000742,Meredith,8.76,326,110,7,1,DL1,3,CU71
1000743,Rosanna,8.24,308,106,9,0,DL1,3,CU82
1000744,Walter,8.13,305,103,9,0,DL2,2,CU25
1000745,Wynona,7.34,295,96,6,0,DL3,2,CU45
1000746,Annamae,7.43,316,98,8.5,0,DL3,1,CU22
1000747,Carlene,7.64,304,97,9,0,DL2,2,CU60
1000748,Christene,7.34,299,94,6.5,0,DL1,1,CU75
1000749,Donnie,7.25,302,99,7.5,0,DL1,1,CU40
1000750,Glendora,8.04,313,101,8.5,0,DL1,3,CU25
1000751,Jeanie,8.27,318,107,6,1,DL1,3,CU63
1000752,Lavada,8.67,325,110,6,1,DL1,4,CU57
1000753,Melvina,8.06,303,100,6,1,DL1,2,CU86
1000754,Raymond,8.17,300,102,7,0,DL1,3,CU11
1000755,Zora,7.67,297,98,8,0,DL1,2,CU69
1000756,Anastasia,8.12,317,106,7.5,0,DL2,2,CU62
1000757,Crystal,8.77,327,109,6,1,DL3,3,CU31
1000758,Deborah,7.89,301,104,7,1,DL3,2,CU67
1000759,Elna,7.64,314,105,7,0,DL2,2,CU67
1000760,Amalia,8.44,321,107,8,0,DL1,2,CU72
1000761,Bella,8.64,322,110,9,1,DL3,3,CU42
1000762,Mandy,9.54,334,116,6,1,DL2,4,CU6
1000763,Martina,9.23,338,115,8,1,DL3,5,CU82
1000764,Verona,8.36,306,103,8,0,DL1,2,CU15
1000765,Ana,8.9,313,102,8.5,1,DL3,3,CU78
1000766,Annetta,9.17,330,114,8.5,1,DL3,4,CU18
1000767,Dale,8.34,320,104,7,1,DL1,3,CU84
1000768,Lina,7.46,311,98,7.5,0,DL1,1,CU25
1000769,Rubie,7.88,298,92,6,0,DL3,1,CU50
1000770,Cleta,8.03,301,98,6.5,1,DL1,1,CU83
1000771,Elease,8.24,310,103,8.5,0,DL2,2,CU91
1000772,Ernestina,9.22,324,110,6,1,DL2,3,CU47
1000773,Ladonna,9.62,336,119,6.5,1,DL1,4,CU89
1000774,Vernie,8.54,321,109,6,1,DL2,3,CU43
1000775,Aletha,7.65,315,105,6,0,DL3,2,CU78
1000776,Clyde,7.66,304,101,8.5,0,DL1,2,CU56
1000777,Eloisa,7.43,297,96,6.5,0,DL1,2,CU16
1000778,Georgina,7.56,290,100,6,0,DL3,1,CU27
1000779,Jacquelin,7.65,303,98,7,0,DL2,1,CU79
1000780,Rozella,8.43,311,99,7.5,1,DL2,1,CU69
1000781,Vivien,8.84,322,104,6.5,1,DL2,3,CU68
1000782,Freeda,8.67,319,105,8.5,1,DL1,3,CU67
1000783,Nila,9.15,324,110,7.5,1,DL2,4,CU69
1000784,Rachael,8.26,300,100,6.5,0,DL2,3,CU29
1000785,Elizebeth,9.74,340,113,7.5,1,DL1,4,CU69
1000786,Eugene,9.82,335,117,6,1,DL3,5,CU52
1000787,Gerry,7.96,302,101,9,0,DL3,2,CU95
1000788,Lonnie,8.1,307,105,6.5,0,DL1,2,CU95
1000789,Luz,7.8,296,97,6,0,DL3,2,CU77
1000790,Palma,8.44,320,108,9,1,DL3,3,CU72
1000791,Dana,8.24,314,102,7.5,0,DL3,2,CU23
1000792,Elayne,8.65,318,106,9,0,DL2,3,CU37
1000793,Eulalia,9.12,326,112,8.5,1,DL3,4,CU27
1000794,Maxie,8.76,317,104,9,0,DL3,2,CU28
1000795,Mickey,9.23,329,111,6,1,DL3,4,CU32
1000796,Vincenza,9.04,324,110,8,1,DL1,3,CU46
1000797,Caryl,9.11,325,107,9,1,DL2,3,CU53
1000798,Mozell,9.45,330,116,7,1,DL1,4,CU65
1000799,Albert,8.78,312,103,7.5,0,DL2,3,CU16
1000800,Arthur,9.66,333,117,7,1,DL3,4,CU30
1000801,Carla,9.65,337,118,7,1,DL3,4,CU95
1000802,Evalyn,8.87,324,107,6.5,1,DL1,4,CU66
1000803,Eve,8,316,104,8,1,DL1,3,CU52
1000804,Gay,8.67,322,110,8,1,DL3,3,CU73
1000805,Hortencia,8.21,314,103,8,0,DL1,2,CU59
1000806,Jack,9.34,330,115,8.5,1,DL2,5,CU87
1000807,Laverna,8.2,321,109,6,1,DL3,3,CU87
1000808,Rosia,7.9,308,101,7,0,DL2,2,CU45
1000809,Bernardine,8,302,102,9,0,DL1,1,CU72
1000810,Bettylou,8.6,323,108,6.5,0,DL1,3,CU54
1000811,Marilou,8.4,325,106,8.5,1,DL1,3,CU23
1000812,Nella,9,327,111,7,1,DL3,4,CU27
1000813,Sherry,9.1,328,112,8.5,1,DL3,4,CU20
1000814,Vita,8,307,109,8.5,1,DL1,3,CU61
1000815,Willia,8.2,311,104,8,1,DL3,3,CU69
1000816,Elinore,8.3,314,105,7,0,DL2,3,CU40
1000817,Kattie,8.7,317,107,9,0,DL3,3,CU38
1000818,Kenneth,8,319,106,6,1,DL1,3,CU8
1000819,Marlene,8.8,318,110,6.5,0,DL3,3,CU27
1000820,Romaine,8.5,303,102,6.5,0,DL2,3,CU48
1000821,Rosina,7.9,312,107,6.5,1,DL1,3,CU65
1000822,Rutha,8.4,325,114,8,0,DL3,4,CU91
1000823,Susanne,9.5,328,116,8,1,DL2,5,CU14
1000824,Concepcion,9.7,334,119,7.5,1,DL1,5,CU88
1000825,Delois,9.8,336,119,6,1,DL3,5,CU9
1000826,Hazle,9.6,340,120,6.5,1,DL3,5,CU20
1000827,Jonnie,8.8,322,109,6,0,DL3,5,CU80
1000828,Lyla,7.5,298,98,8,1,DL2,2,CU3
1000829,Mathilda,7.2,295,93,7.5,0,DL1,1,CU97
1000830,Natalia,7.3,310,99,8.5,0,DL2,2,CU96
1000831,Nedra,8.1,300,97,8.5,1,DL1,2,CU18
1000832,Tomasa,8.3,327,103,8,1,DL1,3,CU78
1000833,Arvilla,9.4,338,118,8.5,1,DL1,4,CU43
1000834,Catalina,9.6,340,114,7,1,DL1,5,CU24
1000835,Corene,9.8,331,112,6,1,DL2,5,CU51
1000836,Denise,9.2,320,110,6.5,1,DL1,5,CU29
1000837,Idell,8.4,299,106,6.5,0,DL3,2,CU88
1000838,Almeda,7.8,300,105,7.5,0,DL1,1,CU6
1000839,Audra,7.5,304,105,7,0,DL3,1,CU87
1000840,Bulah,7.7,307,108,7.5,0,DL2,2,CU19
1000841,Dena,8,308,110,7.5,1,DL3,3,CU44
1000842,Leanna,8.2,316,105,6.5,1,DL3,2,CU71
1000843,Nanette,8.5,313,107,9,1,DL1,2,CU71
1000844,Neoma,9.1,332,117,7,0,DL2,4,CU40
1000845,Nova,9.4,326,113,7,1,DL1,5,CU76
1000846,Ruthe,9.1,322,110,8.5,1,DL3,5,CU62
1000847,Florida,9.3,329,114,6.5,1,DL1,5,CU52
1000848,Lawanda,9.7,339,119,9,0,DL2,5,CU69
1000849,Elvie,8.85,321,110,7.5,1,DL2,3,CU49
1000850,Evie,8.4,327,111,6.5,1,DL2,4,CU69
1000851,Inell,8.3,313,98,8.5,1,DL3,3,CU40
1000852,Octavia,7.9,312,100,7.5,1,DL1,2,CU24
1000853,Patti,8,334,116,8.5,1,DL2,4,CU80
1000854,Prudence,8.1,324,112,7.5,1,DL2,4,CU63
1000855,Charmaine,8,322,110,8,0,DL3,3,CU70
1000856,Elois,7.7,320,103,7.5,0,DL1,3,CU74
1000857,Esta,7.4,316,102,6,0,DL2,3,CU54
1000858,Leonor,7.6,298,99,6,0,DL1,2,CU58
1000859,Luetta,6.8,300,99,9,1,DL2,1,CU23
1000860,Nathalie,8.3,311,104,8.5,0,DL3,2,CU33
1000861,Ossie,8.1,309,100,8.5,0,DL2,2,CU76
1000862,Amparo,8.2,307,101,7.5,0,DL2,3,CU5
1000863,Cherie,8.2,304,105,6.5,1,DL2,2,CU59
1000864,Elida,8.5,315,107,6,1,DL3,2,CU28
1000865,Jettie,8.7,325,111,6,0,DL2,3,CU53
1000866,Loyce,8.92,325,112,9,0,DL2,4,CU33
1000867,Luisa,9.02,327,114,6.5,0,DL2,3,CU1
1000868,Mafalda,8.64,316,107,7.5,1,DL3,2,CU14
1000869,Malinda,9.22,318,109,8.5,1,DL1,3,CU83
1000870,Marge,9.16,328,115,9,1,DL2,4,CU73
1000871,Peggie,9.64,332,118,7,1,DL1,5,CU5
1000872,Willene,9.76,336,112,9,1,DL2,5,CU7
1000873,Adella,9.45,321,111,9,1,DL1,5,CU33
1000874,Ardell,9.04,314,108,6,1,DL1,4,CU8
1000875,Elmira,8.9,314,106,7,0,DL1,3,CU30
1000876,Erline,8.56,329,114,9,1,DL1,2,CU38
1000877,Estela,8.72,327,112,7.5,1,DL3,3,CU44
1000878,Lyda,8.22,301,99,8,0,DL2,2,CU89
1000879,Naoma,7.54,296,95,6,1,DL1,2,CU11
1000880,Ocie,7.36,294,93,7.5,0,DL2,1,CU62
1000881,Reatha,8.02,312,105,8.5,1,DL1,3,CU54
1000882,Audry,9.5,340,120,8,1,DL1,4,CU70
1000883,Beatriz,9.22,320,110,8.5,1,DL1,5,CU49
1000884,Carmelita,9.36,322,115,9,1,DL1,5,CU64
1000885,Delfina,9.45,340,115,7,1,DL2,5,CU12
