Applicant Id,Applicant Name,UID,CGPA,GRE,TOEFL,IELTS,Course Name,R_ID,Universities Applied,Degree_ID,CID,Status_ID
100090,Anne,100822,8.76,316,109,7,Quantitative Analysis for Business,RP-1,4,DL3,CU34,S-1
100090,Anne,100899,8.76,316,109,7,Quantitative Analysis for Business,RP-1,4,DL3,CU63,S-1
100090,Anne,1001158,8.76,316,109,7,Quantitative Analysis for Business,RP-1,4,DL3,CU45,S-1
100091,Eileen,100226,7.92,318,106,6,Data Science,RP-1,2,DL2,CU29,S-1
100091,Eileen,100786,7.92,318,106,6,Data Science,RP-1,2,DL2,CU91,S-1
100092,Ellen,100530,7.66,299,97,7.5,Operations Management,RP-2,3,DL3,CU74,S-1
100092,Ellen,1001102,7.66,299,97,7.5,Operations Management,RP-2,3,DL3,CU58,S-1
100092,Ellen,100576,7.66,299,97,7.5,Operations Management,RP-2,3,DL3,CU62,S-1
100093,Lillie,100662,8.03,298,98,7.5,Business Ethics,RP-2,2,DL3,CU59,S-1
100093,Lillie,100669,8.03,298,98,7.5,Business Ethics,RP-2,2,DL3,CU81,S-1
100094,Jessie,100725,7.88,301,97,8,Mathematics,RP-1,2,DL1,CU83,S-1
100094,Jessie,100898,7.88,301,97,8,Mathematics,RP-1,2,DL1,CU80,S-1
100095,Peggy,100127,7.66,303,99,7.5,Statistics,RP-2,3,DL2,CU87,S-1
100095,Peggy,1001290,7.66,303,99,7.5,Statistics,RP-2,3,DL2,CU90,S-2
100095,Peggy,100515,7.66,303,99,7.5,Statistics,RP-2,3,DL2,CU94,S-2
100096,Alma,1001295,7.84,304,100,8,Aerospace Engineering,RP-2,4,DL1,CU74,S-1
100096,Alma,100606,7.84,304,100,8,Aerospace Engineering,RP-2,4,DL1,CU95,S-1
100096,Alma,100403,7.84,304,100,8,Aerospace Engineering,RP-2,4,DL1,CU68,S-2
100096,Alma,100549,7.84,304,100,8,Aerospace Engineering,RP-2,4,DL1,CU27,S-1
100097,Ella,1001284,8,306,100,7,Civil Engineering,RP-2,2,DL2,CU19,S-2
100097,Ella,100942,8,306,100,7,Civil Engineering,RP-2,2,DL2,CU56,S-2
100098,Carolyn,100345,8.96,331,120,6.5,Civil Engineering,RP-1,3,DL1,CU1,S-2
100098,Carolyn,1001131,8.96,331,120,6.5,Civil Engineering,RP-1,3,DL1,CU8,S-1
100098,Carolyn,1001209,8.96,331,120,6.5,Civil Engineering,RP-1,3,DL1,CU33,S-2
100099,Bonnie,1001131,9.24,332,119,6.5,Business Analytics,RP-1,4,DL2,CU8,S-2
100099,Bonnie,100957,9.24,332,119,6.5,Business Analytics,RP-1,4,DL2,CU3,S-1
100099,Bonnie,1001272,9.24,332,119,6.5,Business Analytics,RP-1,4,DL2,CU24,S-1
100099,Bonnie,1001121,9.24,332,119,6.5,Business Analytics,RP-1,4,DL2,CU5,S-1
1000100,Viola,1001154,8.88,323,113,9,Aerospace Engineering,RP-1,3,DL1,CU90,S-1
1000100,Viola,1001297,8.88,323,113,9,Aerospace Engineering,RP-1,3,DL1,CU67,S-1
1000100,Viola,100990,8.88,323,113,9,Aerospace Engineering,RP-1,3,DL1,CU78,S-1
1000101,Pearl,100814,8.46,322,107,7,Biology,RP-1,3,DL2,CU83,S-1
1000101,Pearl,100583,8.46,322,107,7,Biology,RP-1,3,DL2,CU15,S-1
1000101,Pearl,100446,8.46,322,107,7,Biology,RP-1,3,DL2,CU6,S-1
1000102,Violet,10025,8.12,312,105,9,Political Science,RP-2,2,DL2,CU70,S-2
1000102,Violet,1001160,8.12,312,105,9,Political Science,RP-2,2,DL2,CU84,S-2
1000103,Margie,1001294,8.25,314,106,7.5,Human Resource Management,RP-2,2,DL3,CU47,S-1
1000103,Margie,1001055,8.25,314,106,7.5,Human Resource Management,RP-2,2,DL3,CU31,S-2
1000104,Nellie,1001010,8.47,317,104,6.5,Human Resource Management,RP-2,2,DL3,CU66,S-1
1000104,Nellie,100956,8.47,317,104,6.5,Human Resource Management,RP-2,2,DL3,CU17,S-2
1000105,Carol,100601,9.05,326,112,8.5,Cost Accounting,RP-1,3,DL3,CU3,S-1
1000105,Carol,100443,9.05,326,112,8.5,Cost Accounting,RP-1,3,DL3,CU43,S-2
1000105,Carol,100545,9.05,326,112,8.5,Cost Accounting,RP-1,3,DL3,CU96,S-1
1000106,Maria,100704,8.78,316,110,8,Computer Science,RP-1,3,DL1,CU61,S-1
1000106,Maria,1001128,8.78,316,110,8,Computer Science,RP-1,3,DL1,CU30,S-2
1000106,Maria,100345,8.78,316,110,8,Computer Science,RP-1,3,DL1,CU1,S-2
1000107,Arlene,1001136,9.18,329,111,9,Electrical Engineering,RP-1,4,DL1,CU57,S-2
1000107,Arlene,100923,9.18,329,111,9,Electrical Engineering,RP-1,4,DL1,CU72,S-1
1000107,Arlene,10071,9.18,329,111,9,Electrical Engineering,RP-1,4,DL1,CU37,S-1
1000107,Arlene,100120,9.18,329,111,9,Electrical Engineering,RP-1,4,DL1,CU73,S-1
1000108,Billie,1001260,9.46,338,117,8,Environmental Science,RP-1,4,DL2,CU22,S-1
1000108,Billie,1001294,9.46,338,117,8,Environmental Science,RP-1,4,DL2,CU47,S-2
1000108,Billie,1001048,9.46,338,117,8,Environmental Science,RP-1,4,DL2,CU32,S-2
1000108,Billie,10065,9.46,338,117,8,Environmental Science,RP-1,4,DL2,CU59,S-2
1000109,Myrtle,100947,9.38,331,116,8,Corporate Finance,RP-1,5,DL3,CU50,S-2
1000109,Myrtle,100345,9.38,331,116,8,Corporate Finance,RP-1,5,DL3,CU1,S-1
1000109,Myrtle,100639,9.38,331,116,8,Corporate Finance,RP-1,5,DL3,CU74,S-2
1000109,Myrtle,1001279,9.38,331,116,8,Corporate Finance,RP-1,5,DL3,CU91,S-1
1000109,Myrtle,1001289,9.38,331,116,8,Corporate Finance,RP-1,5,DL3,CU39,S-2
1000110,Janet,1001102,8.64,304,103,8,Chemistry,RP-2,5,DL2,CU58,S-2
1000110,Janet,1001218,8.64,304,103,8,Chemistry,RP-2,5,DL2,CU70,S-1
1000110,Janet,100529,8.64,304,103,8,Chemistry,RP-2,5,DL2,CU96,S-2
1000110,Janet,10022,8.64,304,103,8,Chemistry,RP-2,5,DL2,CU55,S-1
1000110,Janet,1001158,8.64,304,103,8,Chemistry,RP-2,5,DL2,CU45,S-2
1000111,Lucy,1001294,8.48,305,108,7,Leadership and Management,RP-2,5,DL3,CU47,S-1
1000111,Lucy,100729,8.48,305,108,7,Leadership and Management,RP-2,5,DL3,CU13,S-2
1000111,Lucy,1008,8.48,305,108,7,Leadership and Management,RP-2,5,DL3,CU37,S-2
1000111,Lucy,100433,8.48,305,108,7,Leadership and Management,RP-2,5,DL3,CU42,S-2
1000111,Lucy,100777,8.48,305,108,7,Leadership and Management,RP-2,5,DL3,CU96,S-2
1000112,Mattie,100998,8.68,321,109,6,Operations Management,RP-1,4,DL3,CU88,S-1
1000112,Mattie,10034,8.68,321,109,6,Operations Management,RP-1,4,DL3,CU55,S-1
1000112,Mattie,1001064,8.68,321,109,6,Operations Management,RP-1,4,DL3,CU28,S-2
1000112,Mattie,1001182,8.68,321,109,6,Operations Management,RP-1,4,DL3,CU70,S-1
1000113,Minnie,100414,8.34,301,107,6,Financial Accounting,RP-1,3,DL3,CU31,S-1
1000113,Minnie,100460,8.34,301,107,6,Financial Accounting,RP-1,3,DL3,CU37,S-2
1000113,Minnie,100576,8.34,301,107,6,Financial Accounting,RP-1,3,DL3,CU62,S-2
1000114,Jacqueline,100472,8.56,320,110,6.5,Mathematics,RP-2,2,DL1,CU52,S-1
1000114,Jacqueline,1001252,8.56,320,110,6.5,Mathematics,RP-2,2,DL1,CU72,S-2
1000115,Sylvia,1001017,8.45,311,105,7,Chemistry,RP-1,3,DL2,CU85,S-1
1000115,Sylvia,100481,8.45,311,105,7,Chemistry,RP-1,3,DL2,CU52,S-1
1000115,Sylvia,100825,8.45,311,105,7,Chemistry,RP-1,3,DL2,CU95,S-2
1000116,Christine,100156,9.04,310,106,7.5,Mathematics,RP-1,4,DL1,CU20,S-1
1000116,Christine,100527,9.04,310,106,7.5,Mathematics,RP-1,4,DL1,CU83,S-1
1000116,Christine,100518,9.04,310,106,7.5,Mathematics,RP-1,4,DL1,CU15,S-1
1000116,Christine,1001122,9.04,310,106,7.5,Mathematics,RP-1,4,DL1,CU63,S-1
1000117,Velma,10068,8.62,299,102,8.5,Data Science,RP-2,3,DL1,CU25,S-1
1000117,Velma,100451,8.62,299,102,8.5,Data Science,RP-2,3,DL1,CU65,S-1
1000117,Velma,100640,8.62,299,102,8.5,Data Science,RP-2,3,DL1,CU42,S-2
1000118,Geneva,1001131,7.46,290,104,6,Computer Science,RP-2,4,DL2,CU8,S-1
1000118,Geneva,100245,7.46,290,104,6,Computer Science,RP-2,4,DL2,CU7,S-1
1000118,Geneva,100889,7.46,290,104,6,Computer Science,RP-2,4,DL2,CU21,S-2
1000118,Geneva,100282,7.46,290,104,6,Computer Science,RP-2,4,DL2,CU18,S-2
1000119,Georgia,100897,7.28,296,99,6,Aerospace Engineering,RP-2,2,DL2,CU92,S-2
1000119,Georgia,1001125,7.28,296,99,6,Aerospace Engineering,RP-2,2,DL2,CU82,S-2
1000120,Leona,100651,8.84,327,104,6.5,Business Communication,RP-1,5,DL3,CU26,S-2
1000120,Leona,1001211,8.84,327,104,6.5,Business Communication,RP-1,5,DL3,CU10,S-1
1000120,Leona,1001121,8.84,327,104,6.5,Business Communication,RP-1,5,DL3,CU5,S-1
1000120,Leona,1001122,8.84,327,104,6.5,Business Communication,RP-1,5,DL3,CU63,S-2
1000120,Leona,100601,8.84,327,104,6.5,Business Communication,RP-1,5,DL3,CU3,S-1
1000121,Roberta,100181,9.56,335,117,6.5,Finance,RP-1,5,DL2,CU25,S-1
1000121,Roberta,100286,9.56,335,117,6.5,Finance,RP-1,5,DL2,CU65,S-1
1000121,Roberta,100708,9.56,335,117,6.5,Finance,RP-1,5,DL2,CU27,S-2
1000121,Roberta,10012,9.56,335,117,6.5,Finance,RP-1,5,DL2,CU94,S-1
1000121,Roberta,100311,9.56,335,117,6.5,Finance,RP-1,5,DL2,CU20,S-1
1000122,Stella,1001237,9.48,334,119,7,Civil Engineering,RP-1,5,DL2,CU39,S-1
1000122,Stella,100944,9.48,334,119,7,Civil Engineering,RP-1,5,DL2,CU49,S-1
1000122,Stella,100752,9.48,334,119,7,Civil Engineering,RP-1,5,DL2,CU70,S-1
1000122,Stella,100153,9.48,334,119,7,Civil Engineering,RP-1,5,DL2,CU12,S-1
1000122,Stella,100637,9.48,334,119,7,Civil Engineering,RP-1,5,DL2,CU30,S-1
1000123,Rosa,100311,8.36,310,106,6,Political Science,RP-2,4,DL2,CU20,S-1
1000123,Rosa,100601,8.36,310,106,6,Political Science,RP-2,4,DL2,CU3,S-2
1000123,Rosa,100395,8.36,310,106,6,Political Science,RP-2,4,DL2,CU83,S-2
1000123,Rosa,100176,8.36,310,106,6,Political Science,RP-2,4,DL2,CU79,S-1
1000124,Mae,100170,8.22,308,108,8.5,Entrepreneurship,RP-2,3,DL3,CU41,S-2
1000124,Mae,100753,8.22,308,108,8.5,Entrepreneurship,RP-2,3,DL3,CU77,S-1
1000124,Mae,1001211,8.22,308,108,8.5,Entrepreneurship,RP-2,3,DL3,CU10,S-2
1000125,Genevieve,100880,8.47,301,106,8,Environmental Science,RP-2,4,DL2,CU40,S-1
1000125,Genevieve,1001160,8.47,301,106,8,Environmental Science,RP-2,4,DL2,CU84,S-1
1000125,Genevieve,10079,8.47,301,106,8,Environmental Science,RP-2,4,DL2,CU20,S-2
1000125,Genevieve,100463,8.47,301,106,8,Environmental Science,RP-2,4,DL2,CU49,S-1
1000126,Loretta,100508,8.66,300,100,9,Information Technology,RP-1,3,DL1,CU12,S-1
1000126,Loretta,100345,8.66,300,100,9,Information Technology,RP-1,3,DL1,CU1,S-1
1000126,Loretta,100225,8.66,300,100,9,Information Technology,RP-1,3,DL1,CU97,S-2
1000127,Delores,1001260,9.32,323,113,6,Information Technology,RP-1,3,DL1,CU22,S-1
1000127,Delores,100276,9.32,323,113,6,Information Technology,RP-1,3,DL1,CU49,S-2
1000127,Delores,100796,9.32,323,113,6,Information Technology,RP-1,3,DL1,CU7,S-1
1000128,Sara,100992,8.71,319,112,6,Data Science,RP-1,3,DL1,CU68,S-1
1000128,Sara,100436,8.71,319,112,6,Data Science,RP-1,3,DL1,CU29,S-1
1000128,Sara,100576,8.71,319,112,6,Data Science,RP-1,3,DL1,CU62,S-1
1000129,Lena,100956,9.1,326,112,6.5,Business Analytics,RP-1,3,DL2,CU17,S-1
1000129,Lena,1001014,9.1,326,112,6.5,Business Analytics,RP-1,3,DL2,CU16,S-1
1000129,Lena,100967,9.1,326,112,6.5,Business Analytics,RP-1,3,DL2,CU66,S-1
1000130,Jeanette,1001109,9.35,333,118,9,Business Communication,RP-1,5,DL3,CU78,S-2
1000130,Jeanette,1001209,9.35,333,118,9,Business Communication,RP-1,5,DL3,CU33,S-1
1000130,Jeanette,10090,9.35,333,118,9,Business Communication,RP-1,5,DL3,CU14,S-1
1000130,Jeanette,100250,9.35,333,118,9,Business Communication,RP-1,5,DL3,CU41,S-2
1000130,Jeanette,100344,9.35,333,118,9,Business Communication,RP-1,5,DL3,CU73,S-2
1000131,Harriet,100753,9.76,339,114,8,Strategic Management,RP-1,5,DL3,CU77,S-1
1000131,Harriet,100209,9.76,339,114,8,Strategic Management,RP-1,5,DL3,CU52,S-2
1000131,Harriet,1001168,9.76,339,114,8,Strategic Management,RP-1,5,DL3,CU46,S-1
1000131,Harriet,1001251,9.76,339,114,8,Strategic Management,RP-1,5,DL3,CU72,S-2
1000131,Harriet,100225,9.76,339,114,8,Strategic Management,RP-1,5,DL3,CU97,S-1
1000132,Mabel,10085,8.65,303,105,8.5,Aerospace Engineering,RP-2,5,DL2,CU65,S-1
1000132,Mabel,1001291,8.65,303,105,8.5,Aerospace Engineering,RP-2,5,DL2,CU64,S-1
1000132,Mabel,100798,8.65,303,105,8.5,Aerospace Engineering,RP-2,5,DL2,CU68,S-2
1000132,Mabel,100394,8.65,303,105,8.5,Aerospace Engineering,RP-2,5,DL2,CU13,S-1
1000132,Mabel,100513,8.65,303,105,8.5,Aerospace Engineering,RP-2,5,DL2,CU27,S-1
1000133,Eunice,100848,8.56,309,105,8,Sociology,RP-2,5,DL2,CU23,S-2
1000133,Eunice,100731,8.56,309,105,8,Sociology,RP-2,5,DL2,CU32,S-1
1000133,Eunice,100597,8.56,309,105,8,Sociology,RP-2,5,DL2,CU2,S-1
1000133,Eunice,1001028,8.56,309,105,8,Sociology,RP-2,5,DL2,CU25,S-1
1000133,Eunice,100345,8.56,309,105,8,Sociology,RP-2,5,DL2,CU1,S-1
1000134,Jennie,100426,8.78,323,112,6.5,Human Resource Management,RP-2,5,DL3,CU51,S-2
1000134,Jennie,1001116,8.78,323,112,6.5,Human Resource Management,RP-2,5,DL3,CU57,S-1
1000134,Jennie,100460,8.78,323,112,6.5,Human Resource Management,RP-2,5,DL3,CU37,S-1
1000134,Jennie,1001160,8.78,323,112,6.5,Human Resource Management,RP-2,5,DL3,CU84,S-2
1000134,Jennie,100357,8.78,323,112,6.5,Human Resource Management,RP-2,5,DL3,CU87,S-1
1000135,Claire,100937,9.28,333,113,6,Finance,RP-1,5,DL2,CU59,S-2
1000135,Claire,1001001,9.28,333,113,6,Finance,RP-1,5,DL2,CU33,S-2
1000135,Claire,100576,9.28,333,113,6,Finance,RP-1,5,DL2,CU62,S-2
1000135,Claire,100722,9.28,333,113,6,Finance,RP-1,5,DL2,CU15,S-1
1000135,Claire,100558,9.28,333,113,6,Finance,RP-1,5,DL2,CU72,S-2
1000136,Naomi,100825,8.77,314,109,7.5,Leadership and Management,RP-1,4,DL3,CU95,S-2
1000136,Naomi,100403,8.77,314,109,7.5,Leadership and Management,RP-1,4,DL3,CU68,S-1
1000136,Naomi,100935,8.77,314,109,7.5,Leadership and Management,RP-1,4,DL3,CU19,S-1
1000136,Naomi,100369,8.77,314,109,7.5,Leadership and Management,RP-1,4,DL3,CU93,S-1
1000137,Muriel,100912,8.45,312,103,8.5,Data Science,RP-2,3,DL1,CU57,S-1
1000137,Muriel,1001169,8.45,312,103,8.5,Data Science,RP-2,3,DL1,CU90,S-2
1000137,Muriel,100798,8.45,312,103,8.5,Data Science,RP-2,3,DL1,CU68,S-2
1000138,Dora,1001257,8.16,316,100,6.5,Mechanical Engineering,RP-1,2,DL1,CU76,S-1
1000138,Dora,100377,8.16,316,100,6.5,Mechanical Engineering,RP-1,2,DL1,CU65,S-1
1000139,Carrie,100962,9.08,326,116,6,Management,RP-1,2,DL2,CU7,S-2
1000139,Carrie,1001073,9.08,326,116,6,Management,RP-1,2,DL2,CU18,S-1
1000140,Opal,1001160,9.12,318,109,6.5,Electrical Engineering,RP-2,1,DL1,CU84,S-2
1000141,Alberta,1001010,9.15,329,110,8.5,Information Systems,RP-1,2,DL3,CU66,S-2
1000141,Alberta,1001023,9.15,329,110,8.5,Information Systems,RP-1,2,DL3,CU6,S-1
1000142,Marguerite,1001243,9.36,332,118,6.5,Marketing,RP-1,2,DL2,CU11,S-2
1000142,Marguerite,1001237,9.36,332,118,6.5,Marketing,RP-1,2,DL2,CU39,S-2
1000143,Hilda,100296,9.44,331,115,7.5,Mathematics,RP-1,5,DL2,CU85,S-1
1000143,Hilda,1001028,9.44,331,115,7.5,Mathematics,RP-1,5,DL2,CU25,S-2
1000143,Hilda,1001288,9.44,331,115,7.5,Mathematics,RP-1,5,DL2,CU28,S-1
1000143,Hilda,10088,9.44,331,115,7.5,Mathematics,RP-1,5,DL2,CU14,S-1
1000143,Hilda,10016,9.44,331,115,7.5,Mathematics,RP-1,5,DL2,CU49,S-2
1000144,Beulah,100494,9.92,340,120,7,Management,RP-1,4,DL2,CU26,S-1
1000144,Beulah,1001010,9.92,340,120,7,Management,RP-1,4,DL2,CU66,S-1
1000144,Beulah,100591,9.92,340,120,7,Management,RP-1,4,DL2,CU56,S-1
1000144,Beulah,100851,9.92,340,120,7,Management,RP-1,4,DL2,CU73,S-2
1000145,Emily,1001131,8.96,325,112,9,Marketing Management,RP-1,2,DL3,CU8,S-1
1000145,Emily,100918,8.96,325,112,9,Marketing Management,RP-1,2,DL3,CU24,S-1
1000146,Sally,1001164,8.64,320,113,6.5,Entrepreneurship,RP-1,2,DL3,CU40,S-1
1000146,Sally,100605,8.64,320,113,6.5,Entrepreneurship,RP-1,2,DL3,CU61,S-2
1000147,Anita,100681,8.48,315,105,9,Business Ethics,RP-2,3,DL3,CU57,S-2
1000147,Anita,100938,8.48,315,105,9,Business Ethics,RP-2,3,DL3,CU59,S-2
1000147,Anita,1001011,8.48,315,105,9,Business Ethics,RP-2,3,DL3,CU16,S-1
1000148,Inez,100473,9.11,326,114,6,Chemistry,RP-1,3,DL2,CU71,S-1
1000148,Inez,100149,9.11,326,114,6,Chemistry,RP-1,3,DL2,CU14,S-2
1000148,Inez,100932,9.11,326,114,6,Chemistry,RP-1,3,DL2,CU91,S-1
1000149,Lula,1001058,9.8,339,116,8.5,Data Science,RP-1,4,DL1,CU69,S-2
1000149,Lula,10079,9.8,339,116,8.5,Data Science,RP-1,4,DL1,CU20,S-2
1000149,Lula,1001291,9.8,339,116,8.5,Data Science,RP-1,4,DL1,CU64,S-1
1000149,Lula,100485,9.8,339,116,8.5,Data Science,RP-1,4,DL1,CU49,S-1
1000150,Blanche,100737,8.26,311,106,7.5,Mechanical Engineering,RP-1,2,DL2,CU53,S-1
1000150,Blanche,100610,8.26,311,106,7.5,Mechanical Engineering,RP-1,2,DL2,CU26,S-1
1000151,Rosie,1001296,9.43,334,114,6,Information Technology,RP-1,4,DL2,CU67,S-1
1000151,Rosie,1001272,9.43,334,114,6,Information Technology,RP-1,4,DL2,CU24,S-1
1000151,Rosie,100580,9.43,334,114,6,Information Technology,RP-1,4,DL2,CU42,S-1
1000151,Rosie,100404,9.43,334,114,6,Information Technology,RP-1,4,DL2,CU92,S-1
1000152,Verna,1001174,9.28,332,116,7,Biology,RP-1,5,DL2,CU92,S-1
1000152,Verna,1001152,9.28,332,116,7,Biology,RP-1,5,DL2,CU35,S-1
1000152,Verna,100182,9.28,332,116,7,Biology,RP-1,5,DL2,CU12,S-1
1000152,Verna,100956,9.28,332,116,7,Biology,RP-1,5,DL2,CU17,S-2
1000152,Verna,1001001,9.28,332,116,7,Biology,RP-1,5,DL2,CU33,S-1
1000153,Lola,100669,9.06,321,112,6.5,Aerospace Engineering,RP-1,5,DL1,CU81,S-1
1000153,Lola,100597,9.06,321,112,6.5,Aerospace Engineering,RP-1,5,DL1,CU2,S-2
1000153,Lola,100779,9.06,321,112,6.5,Aerospace Engineering,RP-1,5,DL1,CU44,S-1
1000153,Lola,100754,9.06,321,112,6.5,Aerospace Engineering,RP-1,5,DL1,CU85,S-1
1000153,Lola,100242,9.06,321,112,6.5,Aerospace Engineering,RP-1,5,DL1,CU37,S-1
1000154,Constance,100669,8.75,324,105,9,Data Science,RP-2,3,DL1,CU81,S-1
1000154,Constance,1001083,8.75,324,105,9,Data Science,RP-2,3,DL1,CU13,S-1
1000154,Constance,1001011,8.75,324,105,9,Data Science,RP-2,3,DL1,CU16,S-1
1000155,Hattie,100541,8.89,326,108,6.5,Political Science,RP-2,3,DL2,CU63,S-1
1000155,Hattie,100505,8.89,326,108,6.5,Political Science,RP-2,3,DL2,CU82,S-2
1000155,Hattie,1001277,8.89,326,108,6.5,Political Science,RP-2,3,DL2,CU91,S-1
1000156,Imogene,1001259,8.69,312,109,9,Statistics,RP-2,3,DL1,CU38,S-2
1000156,Imogene,100583,8.69,312,109,9,Statistics,RP-2,3,DL1,CU15,S-1
1000156,Imogene,100515,8.69,312,109,9,Statistics,RP-2,3,DL1,CU94,S-1
1000157,Cora,100925,8.34,315,105,7.5,History,RP-2,3,DL2,CU4,S-1
1000157,Cora,10012,8.34,315,105,7.5,History,RP-2,3,DL2,CU94,S-1
1000157,Cora,1001291,8.34,315,105,7.5,History,RP-2,3,DL2,CU64,S-2
1000158,Janice,100796,8.26,309,104,6,Data Science,RP-2,2,DL1,CU7,S-1
1000158,Janice,100345,8.26,309,104,6,Data Science,RP-2,2,DL1,CU1,S-2
1000159,Fannie,100332,8.14,306,106,9,Computer Science,RP-2,2,DL1,CU48,S-2
1000159,Fannie,100367,8.14,306,106,9,Computer Science,RP-2,2,DL1,CU14,S-2
1000160,Erma,100916,7.9,297,100,8.5,Data Science,RP-2,1,DL1,CU60,S-2
1000161,Miriam,1001123,7.86,315,103,7,Cost Accounting,RP-2,1,DL3,CU57,S-2
1000162,Madeline,1001123,7.46,298,99,6.5,Accounting,RP-2,1,DL2,CU57,S-1
1000163,Mamie,100508,8.5,318,109,6,Data Science,RP-2,3,DL1,CU12,S-1
1000163,Mamie,100993,8.5,318,109,6,Data Science,RP-2,3,DL1,CU70,S-2
1000163,Mamie,100631,8.5,318,109,6,Data Science,RP-2,3,DL1,CU32,S-2
1000164,Ada,1001058,8.56,317,105,7,Computer Science,RP-2,3,DL1,CU69,S-1
1000164,Ada,1001011,8.56,317,105,7,Computer Science,RP-2,3,DL1,CU16,S-1
1000164,Ada,100416,8.56,317,105,7,Computer Science,RP-2,3,DL1,CU54,S-1
1000165,Laverne,100632,9.01,329,111,7.5,History,RP-1,4,DL2,CU23,S-1
1000165,Laverne,1001070,9.01,329,111,7.5,History,RP-1,4,DL2,CU50,S-2
1000165,Laverne,100669,9.01,329,111,7.5,History,RP-1,4,DL2,CU81,S-2
1000165,Laverne,1001100,9.01,329,111,7.5,History,RP-1,4,DL2,CU18,S-2
1000166,Flora,1001294,8.97,322,110,7,Mechanical Engineering,RP-2,5,DL1,CU47,S-2
1000166,Flora,100932,8.97,322,110,7,Mechanical Engineering,RP-2,5,DL1,CU91,S-1
1000166,Flora,100441,8.97,322,110,7,Mechanical Engineering,RP-2,5,DL1,CU9,S-2
1000166,Flora,100648,8.97,322,110,7,Mechanical Engineering,RP-2,5,DL1,CU61,S-2
1000166,Flora,100367,8.97,322,110,7,Mechanical Engineering,RP-2,5,DL1,CU14,S-2
1000167,Patsy,100473,8.33,302,102,7,Financial Accounting,RP-2,3,DL3,CU71,S-1
1000167,Patsy,100731,8.33,302,102,7,Financial Accounting,RP-2,3,DL3,CU32,S-1
1000167,Patsy,1001160,8.33,302,102,7,Financial Accounting,RP-2,3,DL3,CU84,S-1
1000168,Rachel,100640,8.27,313,102,7.5,Computer Science,RP-2,3,DL1,CU42,S-1
1000168,Rachel,100576,8.27,313,102,7.5,Computer Science,RP-2,3,DL1,CU62,S-2
1000168,Rachel,100116,8.27,313,102,7.5,Computer Science,RP-2,3,DL1,CU87,S-1
1000169,Rebecca,100978,7.8,293,97,6.5,Strategic Management,RP-1,2,DL3,CU35,S-2
1000169,Rebecca,1001026,7.8,293,97,6.5,Strategic Management,RP-1,2,DL3,CU49,S-2
1000170,Mable,1001077,7.98,311,99,7.5,Computer Science,RP-2,2,DL1,CU76,S-2
1000170,Mable,1001265,7.98,311,99,7.5,Computer Science,RP-2,2,DL1,CU57,S-1
1000171,Daisy,1001214,8.04,312,101,8,Psychology,RP-1,2,DL2,CU78,S-2
1000171,Daisy,1001160,8.04,312,101,8,Psychology,RP-1,2,DL2,CU84,S-1
1000172,Estelle,1001056,9.07,334,117,6,Chemistry,RP-1,5,DL2,CU77,S-2
1000172,Estelle,100899,9.07,334,117,6,Chemistry,RP-1,5,DL2,CU63,S-1
1000172,Estelle,100601,9.07,334,117,6,Chemistry,RP-1,5,DL2,CU3,S-2
1000172,Estelle,1001294,9.07,334,117,6,Chemistry,RP-1,5,DL2,CU47,S-1
1000172,Estelle,100663,9.07,334,117,6,Chemistry,RP-1,5,DL2,CU18,S-1
1000173,Teresa,100893,9.13,322,110,7.5,Education,RP-1,4,DL2,CU34,S-1
1000173,Teresa,1001162,9.13,322,110,7.5,Education,RP-1,4,DL2,CU35,S-2
1000173,Teresa,100345,9.13,322,110,7.5,Education,RP-1,4,DL2,CU1,S-1
1000173,Teresa,100775,9.13,322,110,7.5,Education,RP-1,4,DL2,CU40,S-2
1000174,Bette,1001154,9.23,323,113,7,Civil Engineering,RP-1,4,DL1,CU90,S-1
1000174,Bette,100597,9.23,323,113,7,Civil Engineering,RP-1,4,DL1,CU2,S-2
1000174,Bette,1001296,9.23,323,113,7,Civil Engineering,RP-1,4,DL1,CU67,S-1
1000174,Bette,100349,9.23,323,113,7,Civil Engineering,RP-1,4,DL1,CU59,S-1
1000175,Eula,1001291,8.97,321,111,8,Information Technology,RP-1,4,DL1,CU64,S-2
1000175,Eula,1001159,8.97,321,111,8,Information Technology,RP-1,4,DL1,CU49,S-1
1000175,Eula,1001064,8.97,321,111,8,Information Technology,RP-1,4,DL1,CU28,S-1
1000175,Eula,100834,8.97,321,111,8,Information Technology,RP-1,4,DL1,CU77,S-1
1000176,Rosalie,100918,8.87,320,111,9,Business Communication,RP-1,4,DL3,CU24,S-1
1000176,Rosalie,1001133,8.87,320,111,9,Business Communication,RP-1,4,DL3,CU30,S-2
1000176,Rosalie,100570,8.87,320,111,9,Business Communication,RP-1,4,DL3,CU37,S-1
1000176,Rosalie,1001282,8.87,320,111,9,Business Communication,RP-1,4,DL3,CU19,S-2
1000177,Irma,100200,9.16,329,119,9,Economics for Business,RP-1,4,DL3,CU43,S-1
1000177,Irma,100258,9.16,329,119,9,Economics for Business,RP-1,4,DL3,CU48,S-2
1000177,Irma,1001115,9.16,329,119,9,Economics for Business,RP-1,4,DL3,CU60,S-1
1000177,Irma,100709,9.16,329,119,9,Economics for Business,RP-1,4,DL3,CU92,S-2
